Car ID,Model,Color,Temperature,RPM,Factory,Usage,Fuel consumption,Membership,Failure A,Failure B,Failure C,Failure D,Failure E
f7b0babe-a6fc-48be-a183-0a6891ea2ace,"Model 5, 2014",Grey,230.2 °F,1482,"New York, U.S",Medium,656.1,Normal,0,0,0,0,0
b558bd58-75a2-4850-a21a-88494c770db4,"Model 3, 2014",Black,230.2 °F,1436,"New York, U.S",Low,650.1,Premium,0,0,0,0,0
0649392f-533b-478b-9621-d0e25264e59d,"Model 3, 2014",Grey,110.1 °C,1474,"Shang Hai, China",Medium,623.6,None,0,0,0,0,0
a0e5370f-7138-4c21-bb79-0be84934ed2e,"Model 3, 2014",White,230.2 °F,1481,"New York, U.S",High,608.6,Normal,0,0,0,0,0
4f7a420f-10af-4ab9-b344-8f5f304854b0,"Model 3, 2014",Black,110.1 °C,1501,"Berlin, Germany",Medium,623.2,Normal,0,0,0,0,0
741cbc3a-8168-4c10-9fa3-eece71b411dc,"Model 3, 2014",Grey,110.1 °C,-1566,"Shang Hai, China",Medium,658.2,Normal,0,0,0,0,0
a3762d06-ecae-49b2-b2cb-6b3ad9fb0548,"Model 3, 2014",White,110.1 °C,1579,"Shang Hai, China",Low,648.2,Premium,0,0,0,0,0
ed223e1c-6d09-4c8a-a639-2e0f613ed4fa,"Model 3, 2014",White,110.1 °C,1631,"Berlin, Germany",Medium,605.9,Premium,0,0,0,0,0
99114430-7da7-4c8b-9d08-eaef5da200f7,"Model 5, 2014",White,110.1 °C,1544,"Berlin, Germany",Medium,653.4,Normal,0,0,0,0,0
ba6d0954-fc18-4506-aad2-f2636c66c2b4,"Model 3, 2013",Grey,230.2 °F,1521,"New York, U.S",Medium,678.9,Normal,0,0,0,0,0
afae7a60-c740-40bd-863a-e619792d47bd,"Model 3, 2013",White,110.1 °C,1616,"Shang Hai, China",Low,659.3,None,0,0,0,0,0
efdcf353-ac43-4f63-b2d7-8aa3d4c4b4ba,"Model 7, 2013",Blue,110.1 °C,1333,"Berlin, Germany",Low,771.0,Normal,0,0,0,0,0
10ff9adb-3086-4a90-acdb-b7f020019ff3,"Model 5, 2013",Grey,110.1 °C,1533,"Berlin, Germany",Low,733.9,None,0,0,0,0,0
0318ef45-c16d-42e7-8cd9-0fa9d3a3981d,"Model 3, 2013",White,110.1 °C,1368,"Shang Hai, China",Medium,600.6,Premium,0,0,0,0,0
478a3a3c-f14f-4f1b-92aa-8e42e4573648,"Model 3, 2013",Black,230.2 °F,1465,"New York, U.S",Low,633.3,Premium,0,0,0,0,0
63f4634b-187a-45d8-84f8-121376547822,"Model 7, 2013",Grey,110.1 °C,1406,"Shang Hai, China",High,850.9,Normal,0,0,0,0,0
52af36d1-c101-45c6-9b5f-3d2c46a2eb9f,"Model 5, 2012",Black,230.2 °F,1565,"New York, U.S",High,718.4,Premium,0,0,0,0,0
bfe75693-159d-434f-b737-38bcdb3313a6,"Model 3, 2012",White,110.1 °C,1582,"Berlin, Germany",High,625.3,Normal,0,0,0,0,0
8c6b108a-24e7-46a2-98e9-a371abdc38fa,"Model 3, 2012",Red,110.1 °C,1439,"Shang Hai, China",Low,682.7,Normal,0,0,0,0,0
151b7554-9694-416d-b16e-b18fb6706492,"Model 5, 2012",White,230.2 °F,1566,"New York, U.S",High,707.0,None,0,0,0,0,0
6c656f39-66ae-45d9-9725-799714844dd2,"Model 3, 2012",White,230.2 °F,1485,"New York, U.S",Medium,680.3,Premium,0,0,0,0,0
c903e0ea-a4e3-45ea-946b-936273487377,"Model 3, 2012",Red,110.1 °C,1566,"Berlin, Germany",Medium,682.9,Normal,0,0,0,0,0
6175a04c-3212-4771-9bb4-b075d2f5f531,"Model 3, 2012",White,230.2 °F,1439,"New York, U.S",Low,638.7,Normal,0,0,0,0,0
83fc46b8-acb7-4951-b060-a254226d2d73,"Model 5, 2012",White,230.2 °F,1416,"New York, U.S",Medium,714.9,None,0,0,0,0,0
15108df5-30e6-4462-9cdc-2110a0cb52f1,"Model 3, 2011",White,110.1 °C,2833,"Berlin, Germany",Medium,667.1,None,0,0,0,0,1
2ecc31cf-1595-4472-a21a-dc0d723bf9d1,"Model 3, 2011",White,110.1 °C,1465,"Berlin, Germany",Low,687.8,Premium,0,0,0,0,0
3a16bc77-fd56-4cec-aaa3-9100181f9e26,"Model 7, 2022",White,110.1 °C,1586,"Berlin, Germany",Low,845.1,Normal,0,0,0,0,0
a418af58-2c10-40e0-a30b-8c8075468d68,"Model 3, 2022",Black,230.2 °F,1567,"New York, U.S",Medium,667.1,Premium,0,0,0,0,0
77079c37-07af-43d6-896c-5dfb1b45cc0a,"Model 5, 2022",Blue,110.1 °C,1389,"Shang Hai, China",Medium,729.0,Premium,0,0,0,0,0
1ab187a8-392c-4e0f-9ed7-2fb1a7effce5,"Model 5, 2022",White,110.1 °C,1368,"Berlin, Germany",High,747.8,Normal,0,0,0,0,0
e98f7821-468d-4d0e-9bff-00d89e0991a6,"Model 3, 2021",White,110.1 °C,1444,"Shang Hai, China",Low,622.7,Premium,0,0,0,0,0
e54a2671-a0aa-4e96-893b-df9ee06688f2,"Model 5, 2021",White,110.1 °C,1498,"Berlin, Germany",Medium,666.5,Premium,0,0,0,0,0
1041ce0c-9e5a-4e54-848e-232fc2e00697,"Model 3, 2021",White,230.2 °F,1615,"New York, U.S",Medium,669.1,Normal,0,0,0,0,0
9fcd3ebd-bc3b-4017-b1f7-717f9c501927,"Model 3, 2021",White,110.1 °C,1898,"Shang Hai, China",High,671.3,Premium,0,0,0,0,0
d23ceb3e-fd82-44fb-b706-491bd57f57bf,"Model 5, 2021",White,110.1 °C,1350,"Berlin, Germany",High,698.5,Premium,0,0,0,0,0
afd7f227-3663-43cb-904d-fd1913252b71,"Model 5, 2021",Grey,230.2 °F,1516,"New York, U.S",Low,712.2,,1,0,0,0,0
3558def9-f5f1-412b-9862-2966218d1459,"Model 7, 2021",Blue,110.1 °C,1542,"Shang Hai, China",Medium,798.3,Normal,0,0,0,0,0
6b02aeae-f8e7-497f-a954-c89db4d08f66,"Model 7, 2020",Red,110.1 °C,1541,"Shang Hai, China",Low,855.1,Premium,0,0,0,0,0
1114948e-22db-4f56-91b6-10c3559a399b,"Model 5, 2020",White,110.1 °C,1951,"Shang Hai, China",High,754.3,,0,1,0,0,0
c971231c-a642-40ac-814b-f5f03c50b6c4,"Model 7, 2020",White,110.1 °C,1645,"Shang Hai, China",Low,819.8,Normal,0,0,0,0,0
80d8ba90-77d6-484a-b0f2-5b8d0ebeb935,"Model 3, 2020",White,110.1 °C,1416,"Shang Hai, China",High,602.3,Premium,0,0,0,0,0
aefd8ec8-996a-4160-a2c7-463871ec0f7f,"Model 5, 2020",White,110.1 °C,2044,"Shang Hai, China",Medium,732.8,Premium,0,0,0,0,0
72f7f8c8-311e-4c9d-a560-479b9632f9b9,"Model 3, 2019",Black,110.1 °C,1414,"Shang Hai, China",High,641.8,Premium,0,0,0,0,0
6f6d4f6b-6e46-4ac5-b621-cbb0ae3a0175,"Model 3, 2019",White,110.1 °C,1678,"Shang Hai, China",Medium,616.4,Premium,0,0,0,0,0
6d78f9f0-1400-49fa-94d4-1283f67aafe3,"Model 7, 2019",White,110.1 °C,1594,"Shang Hai, China",Low,786.0,Premium,0,0,0,0,0
2d1b2e05-d785-45be-ae86-cb9f8b90e88c,"Model 5, 2019",Blue,110.1 °C,1514,"Shang Hai, China",Low,716.5,Premium,0,0,0,0,0
aad1c0e3-517b-412c-8cc7-41940b6752cb,"Model 3, 2019",Black,110.1 °C,1358,"Shang Hai, China",Medium,599.0,Premium,0,0,0,0,0
d0c281d2-7a72-400a-b3af-0c967d6c6f84,"Model 3, 2019",White,110.1 °C,1325,"Shang Hai, China",Low,609.8,Premium,0,0,0,0,0
3e5c1e13-be17-406f-848f-92bc964a1f4c,"Model 3, 2019",Grey,110.1 °C,1339,"Shang Hai, China",High,627.1,Normal,0,0,0,0,0
25a893f3-7baa-4cb4-bbfe-ccdbf4912099,"Model 5, 2019",White,230.1 °F,1335,"New York, U.S",Medium,736.5,Premium,0,0,0,0,0
80bcb069-14d1-40e0-b28f-b60a0311806c,"Model 3, 2018",White,110.1 °C,1892,"Shang Hai, China",High,669.1,Normal,0,0,0,0,0
621bd868-2b41-4dfc-9e82-61a65c3f766e,"Model 3, 2018",White,110.1 °C,1575,"Shang Hai, China",High,690.2,Normal,0,0,0,0,0
29f05a29-ef8d-486c-b7f7-8af17cf73215,"Model 5, 2018",Grey,110.1 °C,1444,"Shang Hai, China",Low,701.4,Premium,0,0,0,0,0
b49860c4-35a3-45c8-8e09-29840a22bbec,"Model 3, 2018",White,230.1 °F,1915,"New York, U.S",Medium,652.6,Normal,0,0,0,0,0
976578a7-d922-401f-88b1-44d0e1b7015a,"Model 5, 2018",White,110.1 °C,1584,"Shang Hai, China",High,702.2,Premium,0,0,0,0,0
d5adb251-2e79-4cdc-a06f-3d31a95d265a,"Model 5, 2018",Grey,110.1 °C,1685,"Shang Hai, China",Medium,699.6,Normal,0,0,0,0,0
3c2b7518-274e-468b-8954-c103a430f479,"Model 3, 2018",White,110.1 °C,1337,"Shang Hai, China",Low,649.7,Premium,0,0,0,0,0
cb44e903-edc6-4423-840f-dc8cf214fb46,"Model 5, 2018",White,230.1 °F,1235,"New York, U.S",High,757.3,,0,0,0,0,1
7dd07b03-3fb0-4a9e-bcbe-89952c630e33,"Model 3, 2017",White,110.1 °C,1464,"Shang Hai, China",Medium,688.6,Normal,0,0,0,0,0
ef0addde-5f86-4fff-98aa-23100b4060ea,"Model 5, 2017",White,110.1 °C,1739,"Shang Hai, China",Low,687.6,None,0,0,0,0,0
29e8517b-5b24-420a-abd4-22ae4f7bb081,"Model 3, 2017",White,110.1 °C,1490,"Shang Hai, China",High,677.9,Normal,0,0,1,0,0
9472cc72-83c9-4142-8e93-d0dbb0e5a0fc,"Model 3, 2017",Black,230.1 °F,1356,"New York, U.S",Medium,627.6,Normal,0,0,0,0,0
41ec2c39-760c-40ec-85c1-b208930b8027,"Model 3, 2017",Blue,110.1 °C,1397,"Shang Hai, China",Medium,627.0,Normal,0,0,0,0,0
fe115098-a74b-43c3-82b0-7e40da51d635,"Model 3, 2017",White,230.1 °F,1458,"New York, U.S",High,646.3,Normal,0,0,0,0,0
bffb9e04-e2d9-4383-bd90-62bbe3e04864,"Model 7, 2017",White,110.1 °C,2161,"Shang Hai, China",Low,820.0,Normal,0,0,0,0,0
867191b6-393d-4925-869f-ee2349da5c64,"Model 5, 2016",White,110.1 °C,1651,"Berlin, Germany",Low,702.1,None,0,0,0,0,0
cff91045-66e5-4665-a167-158af68088a9,"Model 3, 2016",Black,110.1 °C,1389,"Berlin, Germany",Medium,690.8,Normal,0,0,0,0,0
e3d72835-15a9-4172-a8ae-f61ca5e50906,"Model 3, 2016",White,110.1 °C,1370,"Berlin, Germany",High,613.9,None,0,0,0,0,0
6edb0327-55c8-4d8a-9f32-681886b6ddc0,"Model 3, 2016",Grey,110.1 °C,1408,"Shang Hai, China",Low,658.7,None,0,0,0,0,0
e6f8c236-59f9-49f9-a055-c0bb4e797a64,"Model 3, 2016",White,110.1 °C,1343,"Shang Hai, China",Low,692.5,Normal,0,0,0,0,0
d6a30368-4c93-4c53-a23b-fb49338794fa,"Model 5, 2016",White,230.1 °F,1423,"New York, U.S",Medium,721.1,None,0,0,0,0,0
a6b497f6-e8c3-4e99-b22b-8cae7539e6e0,"Model 3, 2016",White,110.1 °C,1426,"Berlin, Germany",Medium,652.0,Normal,0,0,0,0,0
b43575bd-91a0-44bc-8fc1-0eba13c99a76,"Model 5, 2016",White,230.1 °F,1435,"New York, U.S",High,683.6,Normal,0,0,0,0,0
515a0a01-18a0-4112-849c-e3e27b70b501,"Model 3, 2016",Black,230.1 °F,1573,"New York, U.S",High,636.5,Normal,0,0,0,0,0
30477e1f-5956-42af-aa60-7c1fb47e149c,"Model 3, 2015",White,110.1 °C,1612,"Berlin, Germany",High,687.0,Normal,0,0,0,0,0
16322122-ac06-4264-a296-5c36ee46120b,"Model 3, 2015",Blue,110.1 °C,1446,"Shang Hai, China",Medium,683.1,None,0,0,0,0,0
30b9138e-eed6-4a74-aa73-122aefa64444,"Model 7, 2015",White,230.1 °F,1329,"New York, U.S",Medium,829.9,Premium,0,0,0,0,0
71fa0580-4858-4210-b16e-4a55f69f14d8,"Model 3, 2015",White,110.1 °C,1569,"Shang Hai, China",Low,683.4,Normal,0,0,0,0,0
72b04c91-8b19-46ec-8ef1-48274e00cb06,"Model 7, 2015",White,230.1 °F,1256,"New York, U.S",High,860.1,Premium,0,0,0,0,0
cdd93e95-7377-480a-9d3f-b7c82a5f88ba,"Model 3, 2015",Grey,110.1 °C,1383,"Berlin, Germany",Medium,678.5,Normal,0,0,0,0,0
12585230-3aff-40cd-8fc3-c8556084b406,"Model 3, 2015",Red,110.1 °C,2270,"Berlin, Germany",High,646.8,Premium,0,0,0,0,1
8b27ef42-0361-4abc-8e07-f9603ac26f77,"Model 7, 2014",White,230.1 °F,1458,"New York, U.S",Medium,805.5,None,0,0,0,0,0
b22e84a0-94f1-4caa-a14d-f64c75ef28c6,"Model 3, 2014",White,110.1 °C,-1474,"Shang Hai, China",High,673.7,None,0,0,0,0,0
78dc257e-733f-472d-8a3b-cdc506ebf872,"Model 5, 2014",White,110.1 °C,1462,"Shang Hai, China",Low,684.0,Premium,0,0,0,0,0
9db8ef0d-280e-4a61-9c52-57454f7e65cf,"Model 5, 2014",White,110.1 °C,1669,"Shang Hai, China",High,722.4,None,0,0,0,0,0
ec7ef76e-9ce2-4e7a-973f-86c1f2b0fa91,"Model 5, 2014",Grey,110.1 °C,1822,"Shang Hai, China",Low,695.1,Normal,0,0,0,0,0
1302d45c-9778-41ea-8bd8-ae9254bdcaa3,"Model 3, 2014",White,110.1 °C,1456,"Shang Hai, China",Low,640.9,None,1,0,0,0,0
5305e5d3-f39a-4af7-9e2d-7b1bbe87b94d,"Model 3, 2014",White,230.1 °F,1546,"New York, U.S",Low,641.6,None,0,0,0,0,0
87ebcd0f-5fb2-493f-aa23-76abb0153e11,"Model 5, 2013",White,230.1 °F,1490,"New York, U.S",Medium,657.9,Normal,0,0,0,0,0
f0cc53b7-56ec-4162-86b0-0026772f2c9f,"Model 3, 2013",White,110.1 °C,1569,"Berlin, Germany",Medium,632.0,None,0,0,0,0,0
35f6d60f-53f2-4cf3-8929-0c3825e9552f,"Model 3, 2013",Blue,110.1 °C,1621,"Shang Hai, China",High,637.7,Normal,0,0,0,0,0
94d835d1-04fb-45f5-9ef3-52eccaa144da,"Model 5, 2013",White,230.1 °F,1518,"New York, U.S",Medium,647.9,None,0,0,0,0,0
9ab24742-8250-4dae-be2a-d3e8b9f4d37b,"Model 5, 2013",Blue,230.1 °F,1526,"New York, U.S",Low,663.6,Normal,0,0,0,0,0
e7a9700f-cc29-40ad-b920-07d4242bbbd6,"Model 5, 2013",Grey,110.0 °C,1589,"Shang Hai, China",High,672.5,Premium,0,0,0,0,0
63001dcf-e895-4cac-8594-c71f69d7aae1,"Model 3, 2013",Red,110.0 °C,1475,"Shang Hai, China",Low,679.6,Normal,0,0,0,0,0
916ce209-4af0-4241-af98-d5a381c3b064,"Model 5, 2013",Blue,110.0 °C,1473,"Shang Hai, China",Low,706.1,Normal,0,0,0,0,0
36a42396-aeee-4f68-9f7b-0136b4fbdf16,"Model 3, 2012",Black,110.1 °C,1407,"Shang Hai, China",Low,625.6,Normal,0,0,0,0,0
75cefb72-e18a-45cc-9804-c4a8ed052a13,"Model 5, 2012",Blue,110.1 °C,1518,"Berlin, Germany",Medium,747.8,Normal,0,0,0,0,0
eb0c14b1-22bb-4d7f-a484-a70fec40dc6d,"Model 7, 2012",White,110.1 °C,1593,"Shang Hai, China",Medium,781.1,Normal,0,0,0,0,0
eff5da7f-9b58-4f00-9188-4f8f92cf77fe,"Model 5, 2012",White,110.1 °C,1380,"Berlin, Germany",Medium,698.4,Premium,0,0,0,0,0
29db170e-70b6-4ba8-8e6b-e661ea359f3f,"Model 5, 2012",Black,230.1 °F,1423,"New York, U.S",High,721.4,Premium,0,0,0,0,0
994a1a43-d6d5-4c49-908b-ff01a7adf0e9,"Model 3, 2012",White,230.1 °F,1800,"New York, U.S",Low,663.8,Premium,0,0,0,0,0
8d9026b0-d236-4500-85b6-d0b7970ed1fd,"Model 7, 2012",Grey,110.1 °C,1623,"Berlin, Germany",High,801.9,Premium,0,0,0,0,0
b94b388c-aa1d-444e-aad1-21da2829d135,"Model 3, 2011",Black,230.1 °F,1372,"New York, U.S",High,696.4,Normal,1,0,0,0,0
571c2256-4f68-493a-829f-ddde1d664e7a,"Model 7, 2022",Red,230.1 °F,1396,"New York, U.S",High,808.1,Normal,0,0,0,0,0
e77626a9-d7c2-4aa6-a097-abe10b410d4c,"Model 3, 2022",Grey,110.1 °C,1949,"Shang Hai, China",Low,666.1,Premium,0,0,0,0,0
cd745c1e-fddd-4353-94fe-71107a688d0c,"Model 3, 2022",Black,230.1 °F,1419,"New York, U.S",High,644.9,Normal,0,0,0,0,0
5eb2ed36-da05-4cb4-a8a7-1c6dd3029a1d,"Model 5, 2022",White,110.1 °C,1453,"Berlin, Germany",Low,745.1,Premium,0,0,0,0,0
f7cac964-f79e-4b9d-90fe-84c3aaccfdb3,"Model 3, 2021",Black,110.1 °C,1542,"Berlin, Germany",Medium,666.2,Normal,0,0,0,0,0
4a97d50f-9ea6-45bc-b592-f3adc4a20a6c,"Model 3, 2021",Black,230.1 °F,1363,"New York, U.S",High,607.1,Premium,0,0,0,0,0
c8d83fbd-aa82-4222-a146-b31a3895bdfb,"Model 3, 2021",Red,110.1 °C,1597,"Berlin, Germany",High,614.8,Normal,1,0,0,0,0
54cc9314-3619-4ddf-b15f-1f03009ea96a,"Model 5, 2021",Blue,110.1 °C,1326,"Shang Hai, China",Medium,744.6,Normal,0,0,0,0,0
289e8bfb-02b6-4158-a4e8-7b187ab0210e,"Model 5, 2021",White,110.1 °C,1641,"Berlin, Germany",High,669.4,Normal,0,0,0,0,0
52ae2663-ef0f-4f8b-93e0-73f62955e19f,"Model 5, 2021",White,110.1 °C,1418,"Shang Hai, China",Medium,648.7,Premium,0,0,0,0,0
affc2ab2-a6de-4e1c-ac3e-b30158652233,"Model 3, 2021",White,110.1 °C,1263,"Shang Hai, China",Medium,622.4,Normal,0,0,0,0,0
ed296bf4-8f75-49c6-9012-20bcb4bb514a,"Model 3, 2021",White,110.1 °C,1823,"Shang Hai, China",Medium,643.8,Normal,0,0,0,0,0
95f6ab18-1834-444a-840e-595f1cdf0bf2,"Model 3, 2020",White,230.1 °F,1488,"New York, U.S",Medium,688.5,Premium,0,0,0,0,0
248098d7-49b6-4a8d-9a6b-873be262dcad,"Model 3, 2020",Grey,230.1 °F,1443,"New York, U.S",High,636.2,Premium,0,0,0,0,0
18c52d93-5ff8-4ebd-b7dc-92dd87414888,"Model 3, 2020",Red,110.1 °C,1650,"Berlin, Germany",High,666.9,Normal,0,0,0,0,0
095456cf-3ea9-4eca-a013-57e543ec8d3d,"Model 5, 2020",Red,110.1 °C,1462,"Berlin, Germany",Low,731.1,Normal,0,0,0,0,0
09111964-cec5-4e58-925b-5652a9d96952,"Model 5, 2020",White,110.1 °C,1477,"Shang Hai, China",Low,655.1,Premium,0,0,0,0,0
e000ea7f-6f65-443a-8dbc-763887ca6a3e,"Model 5, 2020",Red,110.1 °C,1712,"Shang Hai, China",Low,708.4,Normal,0,0,0,0,0
401a48ca-de22-4ee5-a3a8-92e2fece5fbc,"Model 5, 2020",White,110.1 °C,1347,"Shang Hai, China",High,747.6,Premium,0,0,0,0,0
2800de1f-1f7f-4d4f-a30c-023133e308c0,"Model 3, 2020",White,110.1 °C,1287,"Shang Hai, China",Low,650.4,Premium,0,0,0,0,0
5e87ae03-7e22-4665-9826-0e1882a92eff,"Model 3, 2019",White,110.1 °C,1428,"Shang Hai, China",Medium,665.8,,0,0,0,1,0
3c4a4100-5c01-4d07-a48b-9babba82006f,"Model 5, 2019",White,230.1 °F,1426,"New York, U.S",Medium,681.4,Premium,0,0,0,0,0
dcb982e1-ebee-41c9-83e0-35a572149b0a,"Model 3, 2019",Red,110.1 °C,1636,"Shang Hai, China",High,687.9,Normal,0,0,0,0,0
01ce02a9-9fbd-4f35-8454-9cdc8a59e469,"Model 3, 2019",White,110.1 °C,1424,"Shang Hai, China",Medium,690.1,Normal,0,0,0,0,0
d4418c70-fbf3-41b8-8779-df6c057cb9d4,"Model 7, 2019",Black,230.1 °F,1509,"Newton, China",Medium,766.8,,1,0,0,0,0
14eaa701-f6d7-48a8-81ac-831afa05766e,"Model 3, 2019",Grey,110.1 °C,1448,"Shang Hai, China",High,650.7,Premium,0,0,0,0,0
15043799-f1c1-4c3d-b87a-6ea6d12a9864,"Model 3, 2019",White,230.1 °F,1650,"New York, U.S",High,638.2,Normal,0,0,0,0,0
85e88aec-610d-4212-9cf3-1c7dbb1f3889,"Model 7, 2019",Red,230.1 °F,1414,"New York, U.S",Medium,830.1,Premium,0,0,0,0,0
3e164d25-00cb-44e4-a306-0cc85cd40874,"Model 3, 2018",White,110.1 °C,1911,"Shang Hai, China",Medium,609.7,Premium,0,0,0,0,0
42f64781-2595-42b3-95fb-0902657f5623,"Model 7, 2018",White,230.1 °F,1632,"New York, U.S",High,781.9,Premium,0,0,0,0,0
4619a862-9f5b-478c-9b66-7687bc477667,"Model 5, 2018",White,110.1 °C,1387,"Shang Hai, China",Medium,674.4,Premium,0,0,0,0,0
2cadce3a-e8f7-44fa-bea4-a579e1c0407a,"Model 3, 2018",White,110.1 °C,1399,"Berlin, Germany",High,643.8,Normal,0,0,0,0,0
9334312a-8f51-4dd6-a48c-d01acffb35e4,"Model 3, 2018",White,110.1 °C,1505,"Shang Hai, China",Medium,673.5,Premium,0,0,0,0,0
b02d8051-0af6-44a7-93a6-a4eecd0d1925,"Model 3, 2018",Black,110.1 °C,1534,"Shang Hai, China",Low,679.6,Normal,0,0,0,0,0
09ce7ae0-e7d7-44de-99a1-94a125baca25,"Model 3, 2018",White,110.1 °C,1493,"Shang Hai, China",Medium,672.8,Normal,0,0,0,0,0
3a54fb4c-cbab-4037-a8ce-0e2406180518,"Model 5, 2017",White,110.1 °C,1480,"Shang Hai, China",Medium,715.0,Normal,0,0,0,0,0
b8d56306-974a-48e5-994c-aed215b2078b,"Model 3, 2017",White,230.1 °F,1621,"New York, U.S",High,606.7,Premium,0,0,0,0,0
0cc5550b-5ad0-42d4-90a0-27480aa1dab7,"Model 3, 2017",White,110.1 °C,1737,"Berlin, Germany",High,635.3,Premium,0,0,0,0,0
a1e21956-6768-4217-947e-791030c37b82,"Model 3, 2017",White,110.1 °C,1508,"Shang Hai, China",Medium,661.7,None,0,0,0,0,0
1fa7c30b-f7fe-48c8-bacb-bcb8641345ed,"Model 5, 2017",White,110.1 °C,1641,"Shang Hai, China",Medium,676.0,Normal,0,0,0,0,0
8c4acdfa-ed7d-40e7-b48e-3d5c271f643a,"Model 5, 2017",White,110.1 °C,1532,"Berlin, Germany",High,697.8,None,0,0,0,0,0
911a0201-b1fa-49d6-9b63-ed4ba2f5073d,"Model 3, 2017",Red,110.1 °C,1547,"Shang Hai, China",Low,684.0,Normal,0,0,0,0,0
c123ef79-f4fd-4385-bf4f-f03436260147,"Model 3, 2017",Grey,230.1 °F,1412,"New York, U.S",Medium,609.5,Premium,0,0,0,0,0
556e687f-75be-47cb-b415-89a16afd2e77,"Model 3, 2016",White,230.1 °F,1568,"New York, U.S",Medium,679.2,None,0,0,0,0,0
87f1ed1a-298f-4283-a3b9-aaf34c93eb28,"Model 3, 2016",White,110.1 °C,1557,"Shang Hai, China",Low,608.5,Normal,0,0,0,0,0
37668c28-1fc7-4bf3-b5a3-33b2510c432c,"Model 3, 2016",Black,110.1 °C,1644,"Shang Hai, China",High,635.0,Normal,0,0,0,0,0
c06def7a-f65f-40fd-ae3c-5a0b49cb8e40,"Model 3, 2016",Grey,110.1 °C,1679,"Shang Hai, China",Medium,684.1,Normal,0,0,0,0,0
1f53734d-67ca-4de4-b7e7-eaa082c475d7,"Model 3, 2016",White,230.1 °F,1511,"New York, U.S",Low,617.5,None,0,0,0,0,0
9a037150-9eb8-4cfc-affb-7248134f7c93,"Model 5, 2016",White,110.1 °C,1628,"Berlin, Germany",High,699.1,None,0,0,0,0,0
8d8b1b5b-7bf1-49b8-9fe5-115433b6ddd8,"Model 5, 2016",White,110.1 °C,1392,"Shang Hai, China",Low,688.5,Normal,0,0,0,0,0
0f30f705-62c9-4da4-b949-309b19b02a96,"Model 3, 2016",White,110.1 °C,1917,"Berlin, Germany",Low,682.4,Normal,0,0,0,0,0
5e8a23f7-e2a8-4949-b2a6-61c050b36c79,"Model 5, 2016",Grey,110.1 °C,1526,"Shang Hai, China",Medium,747.2,None,0,0,0,0,0
d78c4e03-12c6-4a7e-99e2-f3566c187dab,"Model 3, 2015",White,110.1 °C,1389,"Shang Hai, China",Medium,625.8,Normal,0,0,0,0,0
0916bbeb-7460-49c8-a5f0-83416396b520,"Model 3, 2015",White,230.2 °F,1409,"New York, U.S",Medium,645.0,Premium,0,0,0,0,0
34ba0650-2bbf-4302-8a73-f87c0564b097,"Model 3, 2015",White,110.1 °C,1655,"Berlin, Germany",Low,683.1,None,0,0,0,0,0
3baf7fb0-eae1-40ee-81a5-b2d4926eefe6,"Model 3, 2015",White,110.1 °C,1516,"Berlin, Germany",High,650.0,None,0,0,0,0,0
e9734b59-5ab1-4ae6-8294-fe44ad3bf355,"Model 3, 2015",White,110.1 °C,1526,"Shang Hai, China",Low,618.8,Premium,0,0,0,0,0
2cb1b0a1-6c28-43e6-889b-3c5584687449,"Model 3, 2015",Grey,110.1 °C,1419,"Shang Hai, China",High,670.3,Normal,0,0,0,0,0
9bdc1d46-d773-4626-b074-b53a00198088,"Model 3, 2015",White,230.2 °F,1748,"New York, U.S",Low,641.0,Premium,0,0,1,0,0
859f2327-aa70-475d-b94d-1b9b2bcf9834,"Model 7, 2015",Grey,110.1 °C,1638,"Shang Hai, China",High,827.3,Premium,0,0,0,1,0
a6f95a34-b8f6-4323-91ac-d5a487690189,"Model 5, 2014",Blue,110.1 °C,1534,"Berlin, Germany",High,646.9,None,0,0,0,0,0
ed66745a-3764-42b3-ac12-f330e1380b99,"Model 7, 2014",White,230.2 °F,1774,"New York, U.S",High,867.7,Premium,0,0,0,0,0
1a3d4df5-e5d0-4f3e-b107-3aba1422451e,"Model 5, 2014",White,110.1 °C,2119,"Berlin, Germany",Medium,713.0,Normal,0,0,0,0,0
e5d516ac-f2d0-4a29-8031-ce9315b0d719,"Model 3, 2014",Blue,110.1 °C,1414,"Shang Hai, China",Low,686.0,Normal,0,0,0,0,0
79f01497-66b5-4899-87fa-52ef63eff985,"Model 5, 2014",White,230.2 °F,1523,"New York, U.S",Medium,744.8,Premium,0,0,0,0,0
de73499e-3770-4154-b2fc-e6e25eac5243,"Model 3, 2014",Blue,110.1 °C,1651,"Berlin, Germany",Low,623.8,Normal,0,0,0,0,0
bc720d29-9ce8-432b-846f-707731e68216,"Model 5, 2014",Grey,110.1 °C,1485,"Berlin, Germany",Low,701.1,None,0,0,0,0,0
1008ed3c-9886-46b0-a373-567fee7d8e7d,"Model 5, 2013",White,110.1 °C,1168,"Shang Hai, China",High,690.9,None,0,0,0,0,0
842216c5-c20b-4b7f-994c-306f17af26bc,"Model 3, 2013",White,110.1 °C,1566,"Berlin, Germany",Low,670.3,Normal,0,0,0,0,0
63531c1b-3d62-4c21-b313-df8e72f83456,"Model 5, 2013",White,110.1 °C,1286,"Shang Hai, China",Medium,731.9,None,0,0,0,0,0
